Ad_Reference_ID,ad_category,ad_device,ad_location,ad_type,cost_per_click,ad_video_length,total_clicks,total_impressions,ctr,avg_watch_duration,total_ad_spend,total_revenue,roas,total_conversions,conversion_rate,overall_conversion_rate,avg_user_age,unique_users,avg_watch_ratio,avg_ded_score,category_age_affinity,platforms_used,devices_used,platform_avg_roas,platform_total_spend,platform_total_revenue,active_time_slots,best_day,avg_hour,ingestion_date,ingestion_timestamp,engagement_efficiency,profit_margin,cost_per_conversion,high_performance,cost_efficiency_score,engagement_score,audience_alignment_score,ad_age_days,ad_lifecycle_stage,location_type,season,processing_date,export_timestamp,export_version,environment
AD_0457,Fashion,All-Devices,Delhi,Video,0.39,32.0,5,822,0.0065,9.0,1.95,0.0,0.0,0,0.0241,0.0241,30.0,822,0.28,0.14,0.0101,google,All-Devices,0.0,1.95,0.0,Morning,5,13.1,2027-04-03,2027-04-03,0.44,-1.0,0.0,0,0.0,0.173,0.0101,15,Mature,Rural,Winter,2027-04-03,2026-08-03T15:45:00,v2.0,Demo
AD_0458,Gaming,Tablet,Uttar Pradesh,Image,0.44,0.0,11,399,0.03,0.0,4.84,80.25,16.58,1,0.0394,0.0394,46.0,399,0.0,0.2,0.0208,instagram,Tablet,15.27,4.84,80.25,Night,1,13.8,2027-04-04,2027-04-04,0.34,0.9397,4.84,1,0.2066,0.15,0.0208,46,Mature,Rural,Summer,2027-04-04,2026-08-03T15:45:00,v2.0,Demo
AD_0459,Travel,Desktop,Uttar Pradesh,Carousel,0.17,0.0,43,1425,0.0303,0.0,7.31,0.0,0.0,0,0.0208,0.0208,47.0,1425,0.0,0.1,0.0581,google,Desktop,0.0,7.31,0.0,Night,7,16.1,2027-04-05,2027-04-05,0.89,-1.0,0.0,0,0.0,0.152,0.0581,117,New,Semi-Urban,Spring,2027-04-05,2026-08-03T15:45:00,v2.0,Demo
AD_0460,Electronics,Tablet,Karnataka,Carousel,0.17,0.0,7,569,0.0135,0.0,1.19,0.0,0.0,0,0.023,0.023,34.0,569,0.0,0.06,0.0708,instagram,Tablet,0.0,1.19,0.0,Afternoon,4,7.3,2027-04-06,2027-04-06,0.4,-1.0,0.0,0,0.0,0.068,0.0708,1,Declining,Semi-Urban,Spring,2027-04-06,2026-08-03T15:45:00,v2.0,Demo
AD_0461,Food,Mobile,Karnataka,Carousel,1.27,0.0,26,1393,0.0189,0.0,33.02,85.3,2.58,1,0.0396,0.0396,19.0,1393,0.0,0.16,0.0476,other,Mobile,2.81,33.02,85.3,Evening,3,16.2,2027-04-07,2027-04-07,0.07,0.6129,33.02,0,0.0303,0.094,0.0476,60,Mature,Rural,Spring,2027-04-07,2026-08-03T15:45:00,v2.0,Demo
AD_0462,Gaming,Desktop,Tamil Nadu,Video,1.14,18.1,3,187,0.0182,9.8,3.42,0.0,0.0,0,0.0131,0.0131,48.0,187,0.54,0.13,0.0758,facebook,Desktop,0.0,3.42,0.0,Evening,1,15.7,2027-04-08,2027-04-08,0.32,-1.0,0.0,0,0.0,0.361,0.0758,107,Growing,Urban,Winter,2027-04-08,2026-08-03T15:45:00,v2.0,Demo
AD_0463,Electronics,Mobile,Maharashtra,Video,0.63,5.8,12,1041,0.0116,1.3,7.56,58.72,7.77,1,0.038,0.038,19.0,1041,0.23,0.08,0.057,google,Mobile,7.07,7.56,58.72,Morning,1,11.3,2027-04-09,2027-04-09,0.27,0.8713,7.56,0,0.1323,0.173,0.057,92,New,Urban,Fall,2027-04-09,2026-08-03T15:45:00,v2.0,Demo
AD_0464,Fashion,Desktop,Karnataka,Text,1.09,0.0,7,417,0.0169,0.0,7.63,0.0,0.0,0,0.0065,0.0065,45.0,417,0.0,0.17,0.0167,facebook,Desktop,0.0,7.63,0.0,Morning,2,8.2,2027-04-10,2027-04-10,0.08,-1.0,0.0,0,0.0,0.084,0.0167,57,Mature,Semi-Urban,Winter,2027-04-10,2026-08-03T15:45:00,v2.0,Demo
AD_0465,Fashion,All-Devices,Karnataka,Carousel,0.68,0.0,8,1293,0.0063,0.0,5.44,0.0,0.0,0,0.0206,0.0206,25.0,1293,0.0,0.08,0.0273,facebook,All-Devices,0.0,5.44,0.0,Morning,2,8.3,2027-04-11,2027-04-11,0.05,-1.0,0.0,0,0.0,0.032,0.0273,3,Mature,Semi-Urban,Fall,2027-04-11,2026-08-03T15:45:00,v2.0,Demo
AD_0466,Electronics,All-Devices,Delhi,Video,1.44,39.6,18,1410,0.0133,27.7,25.92,48.07,1.85,1,0.0075,0.0075,42.0,1410,0.7,0.09,0.0856,other,All-Devices,1.83,25.92,48.07,Afternoon,2,19.9,2027-04-12,2027-04-12,0.29,0.4608,25.92,0,0.0386,0.416,0.0856,115,Growing,Rural,Fall,2027-04-12,2026-08-03T15:45:00,v2.0,Demo
AD_0467,Fashion,All-Devices,Uttar Pradesh,Text,1.46,0.0,38,1296,0.0295,0.0,55.48,58.35,1.05,1,0.0305,0.0305,39.0,1296,0.0,0.06,0.0752,facebook,All-Devices,1.07,55.48,58.35,Evening,3,16.6,2027-04-13,2027-04-13,0.1,0.0492,55.48,0,0.018,0.148,0.0752,18,Mature,Semi-Urban,Spring,2027-04-13,2026-08-03T15:45:00,v2.0,Demo
AD_0468,Travel,Tablet,Maharashtra,Carousel,0.68,0.0,5,409,0.0135,0.0,3.4,101.23,29.77,1,0.0263,0.0263,19.0,409,0.0,0.11,0.0905,instagram,Tablet,32.6,3.4,101.23,Morning,4,8.8,2027-04-14,2027-04-14,0.1,0.9664,3.4,0,0.2941,0.068,0.0905,52,Mature,Semi-Urban,Fall,2027-04-14,2026-08-03T15:45:00,v2.0,Demo
AD_0469,Travel,Mobile,Delhi,Image,1.3,0.0,28,970,0.0295,0.0,36.4,112.42,3.09,1,0.0297,0.0297,33.0,970,0.0,0.11,0.0206,facebook,Mobile,3.11,36.4,112.42,Morning,6,12.0,2027-04-15,2027-04-15,0.11,0.6762,36.4,1,0.0275,0.148,0.0206,60,Mature,Rural,Winter,2027-04-15,2026-08-03T15:45:00,v2.0,Demo
AD_0470,Electronics,Tablet,Tamil Nadu,Text,1.19,0.0,7,378,0.0209,0.0,8.33,62.38,7.49,1,0.0181,0.0181,43.0,378,0.0,0.13,0.0991,facebook,Tablet,8.1,8.33,62.38,Night,4,15.3,2027-04-16,2027-04-16,0.09,0.8665,8.33,1,0.12,0.104,0.0991,34,Mature,Rural,Winter,2027-04-16,2026-08-03T15:45:00,v2.0,Demo
AD_0471,Gaming,All-Devices,Tamil Nadu,Video,0.57,10.6,31,1011,0.0314,7.4,17.67,57.63,3.26,1,0.0179,0.0179,54.0,1011,0.7,0.16,0.0288,facebook,All-Devices,2.99,17.67,57.63,Night,4,18.7,2027-04-17,2027-04-17,0.89,0.6934,17.67,1,0.0566,0.507,0.0288,96,Growing,Semi-Urban,Spring,2027-04-17,2026-08-03T15:45:00,v2.0,Demo
AD_0472,Gaming,Mobile,Karnataka,Video,0.46,22.6,11,512,0.0222,11.1,5.06,0.0,0.0,0,0.0066,0.0066,55.0,512,0.49,0.19,0.0111,google,Mobile,0.0,5.06,0.0,Morning,3,7.6,2027-04-18,2027-04-18,0.77,-1.0,0.0,0,0.0,0.356,0.0111,93,Mature,Urban,Summer,2027-04-18,2026-08-03T15:45:00,v2.0,Demo
AD_0473,Electronics,All-Devices,Karnataka,Text,0.77,0.0,5,995,0.0059,0.0,3.85,91.06,23.65,1,0.0172,0.0172,38.0,995,0.0,0.07,0.0998,google,All-Devices,23.37,3.85,91.06,Night,7,10.3,2027-04-19,2027-04-19,0.04,0.9577,3.85,0,0.2597,0.03,0.0998,89,Mature,Semi-Urban,Winter,2027-04-19,2026-08-03T15:45:00,v2.0,Demo
AD_0474,Gaming,Tablet,Tamil Nadu,Text,1.2,0.0,25,1012,0.0253,0.0,30.0,0.0,0.0,0,0.0375,0.0375,49.0,1012,0.0,0.06,0.0353,instagram,Tablet,0.0,30.0,0.0,Night,7,19.5,2027-04-20,2027-04-20,0.11,-1.0,0.0,0,0.0,0.126,0.0353,60,Mature,Urban,Fall,2027-04-20,2026-08-03T15:45:00,v2.0,Demo
AD_0475,Gaming,Tablet,Karnataka,Video,1.45,9.6,9,1455,0.0063,7.7,13.05,0.0,0.0,0,0.0183,0.0183,31.0,1455,0.8,0.05,0.0701,instagram,Tablet,0.0,13.05,0.0,Night,3,7.1,2027-04-21,2027-04-21,0.3,-1.0,0.0,0,0.0,0.432,0.0701,26,New,Urban,Winter,2027-04-21,2026-08-03T15:45:00,v2.0,Demo
AD_0476,Travel,Tablet,Maharashtra,Image,1.18,0.0,16,885,0.0185,0.0,18.88,59.31,3.14,1,0.0341,0.0341,32.0,885,0.0,0.07,0.0259,google,Tablet,3.45,18.88,59.31,Afternoon,2,9.8,2027-04-22,2027-04-22,0.08,0.6817,18.88,0,0.053,0.092,0.0259,103,Growing,Urban,Winter,2027-04-22,2026-08-03T15:45:00,v2.0,Demo
AD_0477,Gaming,All-Devices,Karnataka,Carousel,1.3,0.0,7,218,0.0329,0.0,9.1,0.0,0.0,0,0.0345,0.0345,26.0,218,0.0,0.15,0.0622,instagram,All-Devices,0.0,9.1,0.0,Morning,1,20.4,2027-04-23,2027-04-23,0.13,-1.0,0.0,0,0.0,0.164,0.0622,72,New,Rural,Winter,2027-04-23,2026-08-03T15:45:00,v2.0,Demo
AD_0478,Health,Mobile,Uttar Pradesh,Image,0.96,0.0,2,266,0.01,0.0,1.92,0.0,0.0,0,0.0181,0.0181,42.0,266,0.0,0.16,0.0914,google,Mobile,0.0,1.92,0.0,Morning,5,15.6,2027-04-24,2027-04-24,0.05,-1.0,0.0,0,0.0,0.05,0.0914,19,New,Rural,Summer,2027-04-24,2026-08-03T15:45:00,v2.0,Demo
AD_0479,Food,Mobile,Karnataka,Text,1.28,0.0,7,427,0.0167,0.0,8.96,0.0,0.0,0,0.0271,0.0271,31.0,427,0.0,0.17,0.0388,other,Mobile,0.0,8.96,0.0,Night,5,10.7,2027-04-25,2027-04-25,0.06,-1.0,0.0,0,0.0,0.083,0.0388,118,Growing,Rural,Fall,2027-04-25,2026-08-03T15:45:00,v2.0,Demo
AD_0480,Fashion,All-Devices,Delhi,Image,1.21,0.0,4,168,0.0269,0.0,4.84,72.26,14.93,1,0.0083,0.0083,22.0,168,0.0,0.09,0.0703,facebook,All-Devices,15.24,4.84,72.26,Afternoon,6,7.9,2027-04-26,2027-04-26,0.11,0.933,4.84,1,0.2066,0.134,0.0703,111,New,Semi-Urban,Spring,2027-04-26,2026-08-03T15:45:00,v2.0,Demo
AD_0481,Health,Mobile,Maharashtra,Video,0.66,29.2,7,239,0.0315,11.1,4.62,0.0,0.0,0,0.0086,0.0086,47.0,239,0.38,0.1,0.0269,facebook,Mobile,0.0,4.62,0.0,Night,1,7.4,2027-04-27,2027-04-27,0.53,-1.0,0.0,0,0.0,0.348,0.0269,106,New,Rural,Winter,2027-04-27,2026-08-03T15:45:00,v2.0,Demo
AD_0482,Gaming,All-Devices,Delhi,Text,0.9,0.0,20,816,0.0251,0.0,18.0,0.0,0.0,0,0.0067,0.0067,48.0,816,0.0,0.12,0.0662,instagram,All-Devices,0.0,18.0,0.0,Afternoon,6,10.4,2027-04-28,2027-04-28,0.14,-1.0,0.0,0,0.0,0.126,0.0662,22,New,Rural,Fall,2027-04-28,2026-08-03T15:45:00,v2.0,Demo
AD_0483,Travel,Mobile,Delhi,Carousel,1.24,0.0,5,419,0.0127,0.0,6.2,30.94,4.99,1,0.0253,0.0253,33.0,419,0.0,0.06,0.0403,google,Mobile,5.23,6.2,30.94,Morning,2,19.3,2027-04-29,2027-04-29,0.05,0.7996,6.2,0,0.1613,0.064,0.0403,93,Growing,Semi-Urban,Fall,2027-04-29,2026-08-03T15:45:00,v2.0,Demo
AD_0484,Electronics,Desktop,Uttar Pradesh,Video,0.21,43.1,4,198,0.0252,28.0,0.84,110.56,131.62,1,0.0199,0.0199,21.0,198,0.65,0.14,0.029,google,Desktop,138.74,0.84,110.56,Night,6,12.8,2027-04-30,2027-04-30,2.15,0.9924,0.84,1,1.1905,0.451,0.029,33,Mature,Semi-Urban,Spring,2027-04-30,2026-08-03T15:45:00,v2.0,Demo
AD_0485,Gaming,Desktop,Maharashtra,Video,1.24,35.2,9,701,0.0139,19.7,11.16,0.0,0.0,0,0.0242,0.0242,36.0,701,0.56,0.2,0.0382,instagram,Desktop,0.0,11.16,0.0,Morning,1,17.1,2027-05-01,2027-05-01,0.28,-1.0,0.0,0,0.0,0.35,0.0382,38,Declining,Urban,Winter,2027-05-01,2026-08-03T15:45:00,v2.0,Demo
AD_0486,Travel,Tablet,Maharashtra,Carousel,0.39,0.0,21,819,0.0266,0.0,8.19,100.73,12.3,1,0.0232,0.0232,37.0,819,0.0,0.1,0.0261,google,Tablet,11.82,8.19,100.73,Afternoon,1,19.9,2027-05-02,2027-05-02,0.34,0.9187,8.19,1,0.1221,0.133,0.0261,109,Declining,Semi-Urban,Summer,2027-05-02,2026-08-03T15:45:00,v2.0,Demo
AD_0487,Food,Desktop,Maharashtra,Carousel,0.84,0.0,14,423,0.0336,0.0,11.76,0.0,0.0,0,0.0173,0.0173,46.0,423,0.0,0.16,0.0912,other,Desktop,0.0,11.76,0.0,Evening,5,12.7,2027-05-03,2027-05-03,0.2,-1.0,0.0,0,0.0,0.168,0.0912,110,Growing,Semi-Urban,Fall,2027-05-03,2026-08-03T15:45:00,v2.0,Demo
AD_0488,Gaming,Desktop,Maharashtra,Image,1.24,0.0,22,830,0.0266,0.0,27.28,60.77,2.23,1,0.0287,0.0287,31.0,830,0.0,0.13,0.0457,facebook,Desktop,2.3,27.28,60.77,Afternoon,7,9.7,2027-05-04,2027-05-04,0.11,0.5511,27.28,1,0.0367,0.133,0.0457,35,Declining,Rural,Spring,2027-05-04,2026-08-03T15:45:00,v2.0,Demo
AD_0489,Electronics,Desktop,Maharashtra,Text,0.49,0.0,6,209,0.0309,0.0,2.94,0.0,0.0,0,0.0315,0.0315,47.0,209,0.0,0.07,0.0321,instagram,Desktop,0.0,2.94,0.0,Evening,2,14.2,2027-05-05,2027-05-05,0.31,-1.0,0.0,0,0.0,0.154,0.0321,107,Growing,Urban,Summer,2027-05-05,2026-08-03T15:45:00,v2.0,Demo
AD_0490,Travel,All-Devices,Uttar Pradesh,Carousel,0.48,0.0,2,400,0.0051,0.0,0.96,0.0,0.0,0,0.0055,0.0055,55.0,400,0.0,0.14,0.0504,instagram,All-Devices,0.0,0.96,0.0,Morning,3,19.7,2027-05-06,2027-05-06,0.05,-1.0,0.0,0,0.0,0.026,0.0504,67,Growing,Urban,Fall,2027-05-06,2026-08-03T15:45:00,v2.0,Demo
AD_0491,Travel,Desktop,Karnataka,Carousel,0.69,0.0,36,1361,0.0265,0.0,24.84,50.4,2.03,1,0.0123,0.0123,28.0,1361,0.0,0.09,0.0388,google,Desktop,2.12,24.84,50.4,Morning,6,18.3,2027-05-07,2027-05-07,0.19,0.5071,24.84,1,0.0403,0.132,0.0388,83,Declining,Semi-Urban,Winter,2027-05-07,2026-08-03T15:45:00,v2.0,Demo
AD_0492,Travel,Desktop,Delhi,Text,1.36,0.0,40,1361,0.0299,0.0,54.4,81.02,1.49,1,0.03,0.03,59.0,1361,0.0,0.06,0.077,instagram,Desktop,1.41,54.4,81.02,Night,5,7.9,2027-05-08,2027-05-08,0.11,0.3286,54.4,0,0.0184,0.15,0.077,10,New,Rural,Fall,2027-05-08,2026-08-03T15:45:00,v2.0,Demo
AD_0493,Food,Tablet,Maharashtra,Carousel,0.15,0.0,5,941,0.0062,0.0,0.75,0.0,0.0,0,0.0185,0.0185,34.0,941,0.0,0.15,0.0974,other,Tablet,0.0,0.75,0.0,Evening,6,16.7,2027-05-09,2027-05-09,0.21,-1.0,0.0,0,0.0,0.031,0.0974,91,Mature,Rural,Summer,2027-05-09,2026-08-03T15:45:00,v2.0,Demo
AD_0494,Gaming,Desktop,Karnataka,Carousel,1.37,0.0,40,1299,0.0311,0.0,54.8,84.93,1.55,1,0.0282,0.0282,29.0,1299,0.0,0.18,0.0494,google,Desktop,1.56,54.8,84.93,Afternoon,6,15.0,2027-05-10,2027-05-10,0.11,0.3548,54.8,0,0.0182,0.156,0.0494,15,Declining,Rural,Summer,2027-05-10,2026-08-03T15:45:00,v2.0,Demo
AD_0495,Food,Desktop,Karnataka,Image,0.36,0.0,7,572,0.0127,0.0,2.52,0.0,0.0,0,0.0171,0.0171,36.0,572,0.0,0.1,0.0875,google,Desktop,0.0,2.52,0.0,Morning,3,19.7,2027-05-11,2027-05-11,0.18,-1.0,0.0,0,0.0,0.064,0.0875,11,Declining,Rural,Winter,2027-05-11,2026-08-03T15:45:00,v2.0,Demo
AD_0496,Fashion,Mobile,Delhi,Video,1.49,21.1,14,571,0.025,13.7,20.86,40.48,1.94,1,0.0187,0.0187,22.0,571,0.65,0.11,0.0609,google,Mobile,1.99,20.86,40.48,Evening,2,8.7,2027-05-12,2027-05-12,0.3,0.4847,20.86,0,0.0479,0.45,0.0609,111,Declining,Semi-Urban,Winter,2027-05-12,2026-08-03T15:45:00,v2.0,Demo
AD_0497,Fashion,Tablet,Uttar Pradesh,Video,1.44,36.7,24,832,0.029,15.8,34.56,41.44,1.2,1,0.0106,0.0106,23.0,832,0.43,0.18,0.0242,google,Tablet,1.11,34.56,41.44,Afternoon,1,14.5,2027-05-13,2027-05-13,0.25,0.166,34.56,0,0.0289,0.36,0.0242,90,Declining,Rural,Spring,2027-05-13,2026-08-03T15:45:00,v2.0,Demo
AD_0498,Gaming,Tablet,Tamil Nadu,Video,0.82,13.8,8,322,0.0249,4.6,6.56,47.04,7.17,1,0.014,0.014,35.0,322,0.33,0.17,0.0722,other,Tablet,7.39,6.56,47.04,Evening,4,19.3,2027-05-14,2027-05-14,0.35,0.8605,6.56,1,0.1524,0.29,0.0722,24,Growing,Urban,Winter,2027-05-14,2026-08-03T15:45:00,v2.0,Demo
AD_0499,Food,Tablet,Tamil Nadu,Video,0.84,12.4,7,985,0.0078,4.8,5.88,0.0,0.0,0,0.0262,0.0262,50.0,985,0.39,0.16,0.0562,google,Tablet,0.0,5.88,0.0,Afternoon,6,12.7,2027-05-15,2027-05-15,0.28,-1.0,0.0,0,0.0,0.234,0.0562,77,Growing,Urban,Spring,2027-05-15,2026-08-03T15:45:00,v2.0,Demo
